9863a0e6a923c09fab658b038299c8d5,17/04/2022,ATL,BOS,PT6H25M,False,United||United,Airbus A320||Embraer 175 (Enhanced Winglets)
9401afa39f1ad4275c73a66786500992,17/04/2022,ATL,BOS,PT2H32M,False,Delta,Boeing 757
24c07cf38de8a7a0ed2d7709168042a8,17/04/2022,ATL,BOS,PT2H44M,False,JetBlue Airways,
5c132806994b4b0c7c87b90a7d1dfa2c,17/04/2022,ATL,BOS,PT2H33M,False,Delta,Airbus A321
43eaa7e045b3e8a3157e5e38a31696c9,17/04/2022,ATL,BOS,PT2H35M,False,Delta,Airbus A321
4228d70f70f9ebd1f8cbea9bda172e74,17/04/2022,ATL,BOS,PT2H38M,False,Delta,
f089dc3fa43d8a196213d2140b766d55,17/04/2022,ATL,BOS,PT4H40M,False,United||United,Boeing 737-700||Boeing 737-900
15ba869216430a466549c8efcd3bb109,17/04/2022,ATL,BOS,PT5H25M,False,United||United,Embraer 175 (Enhanced Winglets)||Airbus A319
68063b78f62c81ac88820015908ac208,17/04/2022,ATL,BOS,PT2H44M,False,American Airlines,
758560f5ea68263f52f418286c8d6b7d,17/04/2022,ATL,BOS,PT5H26M,False,United||United,Embraer 175 (Enhanced Winglets)||Embraer 175 (Enhanced Winglets)
d3f144017875166ea860f4929a528fed,17/04/2022,ATL,CLT,PT6H25M,False,American Airlines||American Airlines,Embraer 175||Boeing 737-800
8a6ab300fc0b1f1aa1da065091f878fb,17/04/2022,ATL,CLT,PT4H23M,False,United||United,Airbus A319||Embraer 175 (Enhanced Winglets)
33dba4888a3a68195d53ec2cc8b0a2d6,17/04/2022,ATL,CLT,PT1H8M,False,American Airlines,Airbus A319
c845939967043028ed636265d9858c98,17/04/2022,ATL,CLT,PT1H10M,False,Delta,Boeing 717
ce7fc430dda2de28280b107bbd9bdde9,17/04/2022,ATL,CLT,PT1H11M,False,Delta,Boeing 717
755bc876091cb5997260bd99361b9e8e,17/04/2022,ATL,CLT,PT1H11M,False,Delta,Boeing 717
37fa5869a691efc56a308dc636280c68,17/04/2022,ATL,CLT,PT1H13M,False,Delta,Boeing 717
e121392f988f65cb003643978e5c68d8,17/04/2022,ATL,CLT,PT1H14M,False,Delta,Boeing 717
0f4f714611896ddd63accedfa9050cd9,17/04/2022,ATL,CLT,PT1H14M,False,Delta,Boeing 717
270a3e706e403f1d6d383c127d1647e9,17/04/2022,ATL,CLT,PT1H17M,False,Delta,Boeing 717
99666577c217e0a6b54a17e2f8ab9a7b,17/04/2022,ATL,CLT,PT1H21M,False,American Airlines,Airbus A319
dc2eda19b0499170f1f7f8c5a179ac07,17/04/2022,ATL,CLT,PT1H22M,False,American Airlines,Canadian Regional Jet 700
a3538341dedeb12798f130dd6c1e1e01,17/04/2022,ATL,CLT,PT1H26M,False,American Airlines,Canadair Regional Jet 900
c1b459e641c768522054510f828fef9c,17/04/2022,ATL,CLT,PT1H30M,False,American Airlines,Airbus A320
eb1f503b7ddf16f50c7214ed53fa9409,17/04/2022,ATL,CLT,PT10H57M,False,United||United,Embraer 175 (Enhanced Winglets)||Embraer 170
2f16eb22d9347d4122949c3fb0a93445,17/04/2022,ATL,CLT,PT5H6M,False,United||United,Embraer 175 (Enhanced Winglets)||Embraer 170
cc7ca757dcd0ff76b2f0b4eb37419886,17/04/2022,ATL,CLT,PT5H52M,False,United||United,Boeing 737-700||Embraer 170
530b3a529421fba4f8b0acea9ecd03b0,17/04/2022,ATL,CLT,PT8H28M,False,United||United,Embraer 170||Embraer 170
adf4519f6153567d3fc4631363fb669a,17/04/2022,ATL,CLT,PT9H48M,False,United||United,Embraer 170||Embraer 170
1b2084397393607a0944ac52ea3f3075,17/04/2022,ATL,CLT,PT12H11M,False,United||United,Embraer 175 (Enhanced Winglets)||Embraer 170
a291a2b5ac19223c3407cfec58d1fc24,17/04/2022,ATL,CLT,PT8H48M,False,JetBlue Airways||JetBlue Airways,||Embraer 190
010e9d6cf62242862111a515d5f47f5d,17/04/2022,ATL,CLT,PT1H26M,False,American Airlines,Canadian Regional Jet 700
3a3a69378bf84af8c2bbd5363f9e6641,17/04/2022,ATL,CLT,PT12H,False,American Airlines||American Airlines,Embraer 170||Airbus A321
5dcea6820b64516095a8fa4fcc987015,17/04/2022,ATL,DEN,PT3H28M,False,Frontier Airlines,
688b7651cc04606ca1d1a903753aa3ca,17/04/2022,ATL,DEN,PT10H32M,False,Spirit Airlines||Spirit Airlines,AIRBUS INDUSTRIE A321 SHARKLETS||
60cde6285cef2ea1bf0bc492e5ea7d74,17/04/2022,ATL,DEN,PT3H12M,False,Delta,Airbus A321
23120be745e40290c1fe4171c9d9e570,17/04/2022,ATL,DEN,PT3H14M,False,Delta,Airbus A321
0b6c1dd547bb971cdc51b2ba090602de,17/04/2022,ATL,DEN,PT3H17M,False,Delta,Boeing 737-900
4cf3ae8112e707a55d98c1fcd488c7b4,17/04/2022,ATL,DEN,PT3H17M,False,Delta,Airbus A321
e3ca34d6bf56e8178f4ad2e98c49beb8,17/04/2022,ATL,DEN,PT3H17M,False,United,Airbus A320
7b9ffdda44b4772fa52108242efecc93,17/04/2022,ATL,DEN,PT3H18M,False,Delta,Airbus A330-300
5261b16bb4ce9202a740a593e39e72da,17/04/2022,ATL,DEN,PT3H19M,False,Delta,Boeing 737-900
ba84d3c3f0a54f0016d23774182b1150,17/04/2022,ATL,DEN,PT3H20M,False,Delta,Airbus A321
fc00014486884223e81e0cda8bb068be,17/04/2022,ATL,DEN,PT3H21M,False,Delta,Boeing 767
f6495d8d5b609f8404b1cb79b2fa31c2,17/04/2022,ATL,DEN,PT3H21M,False,United,Airbus A319
7d855b682bc73090e8b25dfd3a413a96,17/04/2022,ATL,DEN,PT3H25M,False,United,Embraer 175 (Enhanced Winglets)
b5e07f47de0c8f8dec86a8ecfa2b6cf7,17/04/2022,ATL,DEN,PT5H37M,False,American Airlines||American Airlines,Canadair Regional Jet 900||Boeing 737-800
fd5eaf8d2600f0701b917e998f3ebdf1,17/04/2022,ATL,DEN,PT6H,False,American Airlines||American Airlines,Airbus A319||Airbus A321
da4666d04b217880fe92f7e6a1b6145a,17/04/2022,ATL,DEN,PT8H22M,False,American Airlines||American Airlines,Airbus A319||Boeing 737-800
4fb949c054fb95d9513dfbd650a4257a,17/04/2022,ATL,DEN,PT5H22M,False,American Airlines||American Airlines,Airbus A321||Airbus A321
190215bf8e2a22b57c8313969fe1e76f,17/04/2022,ATL,DEN,PT5H23M,False,American Airlines||American Airlines,Airbus A321||Airbus A321
471f30443630375e4cba38781bc2bef3,17/04/2022,ATL,DEN,PT5H42M,False,American Airlines||American Airlines,Airbus A321||Airbus A321
77343b1e188193f135a2c9139b68dcf1,17/04/2022,ATL,DEN,PT5H56M,False,American Airlines||American Airlines,Airbus A321||Airbus A321
ce890aeeb0cddced6813ec3ca121dea9,17/04/2022,ATL,DEN,PT6H25M,False,American Airlines||American Airlines,Embraer 175||Boeing 737-800
92d12078be8b790bc753b1f1333ba791,17/04/2022,ATL,DEN,PT6H29M,False,United||United,Embraer 175 (Enhanced Winglets)||Boeing 737-900
79cb296f52df488f17b72231ded29d67,17/04/2022,ATL,DEN,PT6H29M,False,United||United,Embraer 175 (Enhanced Winglets)||Boeing 737-900
43965f64f3fd79750aebb16dc9c96dd0,17/04/2022,ATL,DEN,PT6H42M,False,United||United,Airbus A319||Boeing 757-200
33d84de5959122f8c4f2c579f643e0ba,17/04/2022,ATL,DEN,PT7H11M,False,American Airlines||American Airlines,Airbus A321||Airbus A321
52ad73ea3885984ea2a5e5fb9bc4b86f,17/04/2022,ATL,DEN,PT7H25M,False,American Airlines||American Airlines,Airbus A321||Airbus A321
d62bd75828d359a45c277d577553161e,17/04/2022,ATL,DEN,PT7H28M,False,American Airlines||American Airlines,Airbus A321||Airbus A321
27f319d0510ec97e998e40222c3a049e,17/04/2022,ATL,DEN,PT7H38M,False,United||United,Embraer 175 (Enhanced Winglets)||Boeing 737-800
60681440fae7b1431282d383105d63f7,17/04/2022,ATL,DEN,PT7H42M,False,American Airlines||American Airlines,Airbus A321||Airbus A321
d680dd1b8e2738e0ed6d0f766525772f,17/04/2022,ATL,DEN,PT8H32M,False,United||United,Boeing 737-700||Boeing 737-900
5ee997f66f61d73f1bdcae72dd299ce5,17/04/2022,ATL,DEN,PT9H1M,False,United||United,Airbus A319||Boeing 737 MAX 9
38b144ce2e6a6f0e243247e4b759cc11,17/04/2022,ATL,DEN,PT8H28M,False,Spirit Airlines||Spirit Airlines,AIRBUS INDUSTRIE A321 SHARKLETS||
aa5c91b3ac52f2ee62eaf00f6a7da05e,17/04/2022,ATL,DEN,PT11H6M,False,Spirit Airlines||Spirit Airlines,||AIRBUS INDUSTRIE A321 SHARKLETS
a13e6bf04298a64e2ab751324735026a,17/04/2022,ATL,DEN,PT7H6M,False,United||United,Embraer 175 (Enhanced Winglets)||Boeing 757-200
115cc839ccfbd02898100fb98c7c2aba,17/04/2022,ATL,DEN,PT7H25M,False,Frontier Airlines||Frontier Airlines,||
b8632c8d6306eefa042de33dd303fc21,17/04/2022,ATL,DFW,PT2H30M,False,Spirit Airlines,AIRBUS INDUSTRIE A321 SHARKLETS
a5e3ac25a2a23b16e9a7c82eb3dbe5c6,17/04/2022,ATL,DFW,PT2H13M,False,Delta,Boeing 717
46cab91070ddf01f23ad6d59600c2bff,17/04/2022,ATL,DFW,PT2H15M,False,Delta,Boeing 717
b8227b6368a7bc1c8d83591695af18cb,17/04/2022,ATL,DFW,PT2H16M,False,Delta,Boeing 717
2bcf2f66e9c0d933d452ab9941adf829,17/04/2022,ATL,DFW,PT2H16M,False,Delta,Boeing 717
4e4a59b834a1851b8eacd3919e9b6cd8,17/04/2022,ATL,DFW,PT2H18M,False,Delta,Airbus A321
0481ad4fa6a9876c693ba3015e13e6cc,17/04/2022,ATL,DFW,PT2H21M,False,Delta,Airbus A321
502ea5d3529a7d175f4cae18f93ec3fe,17/04/2022,ATL,DFW,PT2H21M,False,Delta,Airbus A321
7b6bc4896d0d8f10bf09adb800f6f726,17/04/2022,ATL,DFW,PT2H22M,False,Delta,Airbus A321
f8805b7cc41a955a037f712ff6336680,17/04/2022,ATL,DFW,PT2H22M,False,Delta,Airbus A321
6cd4d22d911087d9f2135e9b61622770,17/04/2022,ATL,DFW,PT2H23M,False,American Airlines,Airbus A321
f483cff9926292e1b3207ff3557b8e04,17/04/2022,ATL,DFW,PT2H29M,False,American Airlines,Airbus A321
ae51036f1e9453c9f4da881d8e3e3762,17/04/2022,ATL,DFW,PT2H30M,False,American Airlines,Airbus A321
53f251867c12efef6461033ac7c37569,17/04/2022,ATL,DFW,PT2H31M,False,American Airlines,Airbus A321
053801f243d0f29f2b5245a41594e9eb,17/04/2022,ATL,DFW,PT2H35M,False,American Airlines,Airbus A321
9c339b31d7d1626eb7317aa35409b8ae,17/04/2022,ATL,DFW,PT5H36M,False,American Airlines||American Airlines,Airbus A319||Airbus A321
a83945b616d6fb75f75f42234e538fc0,17/04/2022,ATL,DFW,PT7H51M,False,American Airlines||American Airlines,Airbus A319||Airbus A321
700dbac600ac53773074c4644ddd645f,17/04/2022,ATL,DFW,PT4H31M,False,United||United,Embraer 175 (Enhanced Winglets)||Airbus A319
404ebac509606545967a0bb7d4d2da4a,17/04/2022,ATL,DFW,PT4H43M,False,United||United,Embraer 175 (Enhanced Winglets)||Boeing 737 MAX 9
b6d2327cc6602d60fa2a7e9353c568a6,17/04/2022,ATL,DFW,PT4H52M,False,United||United,Embraer 175 (Enhanced Winglets)||Airbus A319
e330f3541ac2ea9976897f1a38e41d1d,17/04/2022,ATL,DFW,PT6H10M,False,United||United,Embraer 175 (Enhanced Winglets)||Airbus A320
589e8d3758502a99f27c97a6893484f4,17/04/2022,ATL,DFW,PT6H38M,False,United||United,Embraer 175 (Enhanced Winglets)||Embraer 175 (Enhanced Winglets)
dcbd08c94c59376fad79de59a07569a8,17/04/2022,ATL,DFW,PT6H48M,False,United||United,Embraer 175 (Enhanced Winglets)||Airbus A319
435181474b585c803b7490df1c5c57a5,17/04/2022,ATL,DFW,PT7H37M,False,American Airlines||American Airlines,Embraer 175||Airbus A321
c67d8c61e1d25d86221c7770281837aa,17/04/2022,ATL,DFW,PT2H23M,False,Delta,Airbus A321
6cf8015a1d1187cbaf00f0236f7357ca,17/04/2022,ATL,DFW,PT2H33M,False,American Airlines,Airbus A320
e3bd12a72754276d308a1a42a150417d,17/04/2022,ATL,DFW,PT2H16M,False,Delta,Boeing 717
b352fde970a9c7f388144eec3b279ee4,17/04/2022,ATL,DFW,PT5H17M,False,United||United,Embraer 175 (Enhanced Winglets)||Embraer 175 (Enhanced Winglets)
b43a667a300fdabaf085f8ccaed1f5bc,17/04/2022,ATL,DFW,PT2H21M,False,Delta,Airbus A321
eee2ae5e5875b68d3d2af2210db4d18d,17/04/2022,ATL,DFW,PT6H13M,False,Spirit Airlines||Spirit Airlines,||AIRBUS INDUSTRIE A321 SHARKLETS
485c56468143b9dd4fe915bb7ddf355b,17/04/2022,ATL,DFW,PT10H58M,False,Spirit Airlines||Spirit Airlines,||AIRBUS INDUSTRIE A321 SHARKLETS
80d7a9d00fbcdd1aaa9ec61187b5dfe1,17/04/2022,ATL,DFW,PT12H37M,False,Spirit Airlines||Spirit Airlines,AIRBUS INDUSTRIE A321 SHARKLETS||AIRBUS INDUSTRIE A321 SHARKLETS
3081de76f59d5de851038e5374b978e9,17/04/2022,ATL,DFW,PT5H51M,False,Spirit Airlines||Spirit Airlines,AIRBUS INDUSTRIE A321 SHARKLETS||AIRBUS INDUSTRIE A320 SHARKLETS
2976ef90a45b0ac424031e97dac1c909,17/04/2022,ATL,DFW,PT9H19M,False,Spirit Airlines||Spirit Airlines,AIRBUS INDUSTRIE A321 SHARKLETS||AIRBUS INDUSTRIE A321 SHARKLETS
2411f8ad75dea4c08f8f3e34ea6a0ebf,17/04/2022,ATL,DFW,PT2H35M,False,Frontier Airlines,
5063dd3d8bd9f57d75311e7fba0f0b85,17/04/2022,ATL,DTW,PT1H57M,False,Spirit Airlines,AIRBUS INDUSTRIE A321 SHARKLETS
ce8feb4a62bd9e97881ba3d7dbe48a74,17/04/2022,ATL,DTW,PT1H58M,False,Spirit Airlines,AIRBUS INDUSTRIE A321 SHARKLETS
60240d1e141959b97af9176ab1f65c84,17/04/2022,ATL,DTW,PT6H47M,False,American Airlines||American Airlines,Airbus A320||Boeing 737-800
beed033b0e542bf51b8475c53cafddd1,17/04/2022,ATL,DTW,PT4H47M,False,United||United,Embraer 175 (Enhanced Winglets)||Canadian Regional Jet 700
749a449bf50595934bcd1affe9e8126a,17/04/2022,ATL,DTW,PT5H7M,False,American Airlines||American Airlines,Embraer 175||Embraer 175
5dc428ebfaa9aa05d4c9e330bbb98c62,17/04/2022,ATL,DTW,PT6H2M,False,American Airlines||American Airlines,Airbus A319||Embraer 175
66b1ae04b7cb99819d6dcc51fb00a265,17/04/2022,ATL,DTW,PT6H23M,False,American Airlines||American Airlines,Embraer 175||Embraer 175
0dc697af1e85f7e2e8c6cc84e9e88193,17/04/2022,ATL,DTW,PT6H46M,False,United||United,Embraer 175 (Enhanced Winglets)||Embraer 175 (Enhanced Winglets)
51c8a6a5d3273d46697508ee3e590d0c,17/04/2022,ATL,DTW,PT7H2M,False,American Airlines||American Airlines,Airbus A321||Airbus A321
4fec75e50536e9eb262cd2e4b4745d9a,17/04/2022,ATL,DTW,PT8H51M,False,American Airlines||American Airlines,Airbus A321||Airbus A321
af54adf7a36981f7baa4b1a34a421eda,17/04/2022,ATL,DTW,PT4H55M,False,American Airlines||American Airlines,Embraer 175||Embraer 175
288d6a7d30dcbe23af54784670fa8d50,17/04/2022,ATL,DTW,PT6H25M,False,American Airlines||American Airlines,Embraer 175||Embraer 175
ce824fe4eea70d2310b0f01559b52575,17/04/2022,ATL,DTW,PT5H44M,False,United||United,Airbus A320||Embraer 175 (Enhanced Winglets)
ed340c5523390724903ea412aa59a63b,17/04/2022,ATL,DTW,PT7H8M,False,United||United,Airbus A320||Embraer 175 (Enhanced Winglets)
49c27264cdbc3981c8ecc1b787ff323d,17/04/2022,ATL,DTW,PT7H58M,False,Spirit Airlines||Spirit Airlines,||
25422fcd3f98e9f1408fcb56e2f229d5,17/04/2022,ATL,DTW,PT10H24M,False,Spirit Airlines||Spirit Airlines,||
d53bcf9e8b6523fa2de9420d7cb22196,17/04/2022,ATL,DTW,PT5H8M,False,JetBlue Airways||JetBlue Airways,Embraer 190||Embraer 190
398e2cd3e08b555a1f8c2113824474ca,17/04/2022,ATL,DTW,PT3H46M,False,American Airlines||American Airlines,Canadian Regional Jet 700||Airbus A319
fcaf646d1bdcf0bbb42cc7031b95cda4,17/04/2022,ATL,DTW,PT3H52M,False,American Airlines||American Airlines,Airbus A319||Airbus A320
b1ac9678fa6b6b7d5d82b572ac9d743b,17/04/2022,ATL,DTW,PT4H5M,False,American Airlines||American Airlines,Canadair Regional Jet 900||Boeing 737-800
b8d04bd9992b8bc42087241318540c3d,17/04/2022,ATL,DTW,PT5H13M,False,Spirit Airlines||Spirit Airlines,AIRBUS INDUSTRIE A321 SHARKLETS||Airbus A319
7a092256184476cf9b700bf622bf9547,17/04/2022,ATL,DTW,PT7H7M,False,Spirit Airlines||Spirit Airlines,AIRBUS INDUSTRIE A321 SHARKLETS||AIRBUS INDUSTRIE A320 SHARKLETS
748915bbbcce100e3bfbc0405a9b9ab5,17/04/2022,ATL,DTW,PT6H8M,False,United||United,Airbus A320||Embraer 175 (Enhanced Winglets)
03f618316e2382ae1ca39daf32cb6208,17/04/2022,ATL,DTW,PT9H45M,False,Delta||Delta,Boeing 757||Boeing 737-900
768edf7876ec1b6e6b36421fc8849002,17/04/2022,ATL,DTW,PT10H45M,False,Delta||Delta,Boeing 757||Boeing 737-900
d169f47e24ae82443f8187e0fd649392,17/04/2022,ATL,DTW,PT11H45M,False,Delta||Delta,Boeing 757||Boeing 737-900
ad5be3d89d34365246c96e042eccb86d,17/04/2022,ATL,DTW,PT12H2M,False,Delta||Delta,Boeing 757||Airbus A321
6178ad5c252bbc10f69e44ed748c38d9,17/04/2022,ATL,DTW,PT4H34M,False,Delta||United,Airbus A321||Embraer 175 (Enhanced Winglets)
dba62a6b44c4cfef400b514ed3c6267a,17/04/2022,ATL,DTW,PT4H56M,False,Delta||United,Airbus A321||Embraer 175 (Enhanced Winglets)
bcc0178d4d0fbee1969b74b0958869d6,17/04/2022,ATL,DTW,PT5H36M,False,Delta||United,Airbus A321||Embraer 175 (Enhanced Winglets)
51ef7df566ac5326ed4ac8c4f8a5da32,17/04/2022,ATL,DTW,PT8H33M,False,Delta||Delta,||Boeing 737-900
4ac76fa83898ebd9c5f811656b2b7cf6,17/04/2022,ATL,DTW,PT10H55M,False,Delta||Delta,Boeing 757||Boeing 737-900
34c59a8ac1e65bf1bb3538a8e1d01e76,17/04/2022,ATL,DTW,PT12H8M,False,Delta||Delta,Boeing 757||Boeing 737-900
8d184e02ae204f7491b4e587c0e15699,17/04/2022,ATL,DTW,PT10H7M,False,Delta||Delta,Airbus A320||Boeing 717
6f58450593cc77110357bc0e50f25eb4,17/04/2022,ATL,DTW,PT5H37M,False,Delta||Delta,Airbus A321||Airbus A319
7dfeab5bf667d1a5ea8a29294ddbc078,17/04/2022,ATL,DTW,PT4H45M,False,Delta||Delta,Boeing 757||Boeing 757-300
1d25fdbd8800b9935921d9f9d23c40e6,17/04/2022,ATL,DTW,PT4H48M,False,Delta||Delta,Boeing 757||Boeing 737-900
7a693d924c979eb3a7e329ace6416062,17/04/2022,ATL,DTW,PT5H46M,False,Delta||Delta,Boeing 757-300||Boeing 757-300
b898a5f38e3a8d8127c67f1b243bf93e,17/04/2022,ATL,DTW,PT6H18M,False,Delta||Delta,Boeing 757||Boeing 737-900
ad9077f966bdc73f21c62fc827e83b4a,17/04/2022,ATL,DTW,PT6H41M,False,Delta||Delta,Boeing 757||Boeing 757-300
d0b7dbeb5dac54b7f7bb3cc3d4e30643,17/04/2022,ATL,DTW,PT7H33M,False,Delta||Delta,||Boeing 737-900
f8a5b8100735ab3109023384c29dbbfe,17/04/2022,ATL,DTW,PT9H55M,False,Delta||Delta,||Boeing 737-900
bdbfdcb26e75626aae39dd3edb658b20,17/04/2022,ATL,DTW,PT10H48M,False,Delta||Delta,Boeing 757-200||Boeing 737-900
b67e5a5e2c73c219e108b37f73a0d87b,17/04/2022,ATL,DTW,PT1H51M,False,Delta,Boeing 757-300
85e291ad6098d1d445c868ffad9ad278,17/04/2022,ATL,DTW,PT1H52M,False,Delta,Airbus A321
f73c2c0f22459e29c9fcf25804b6a340,17/04/2022,ATL,DTW,PT1H52M,False,Delta,Airbus A321
3e4bdfbaedb17796b6332559c499f48b,17/04/2022,ATL,DTW,PT1H53M,False,Delta,Airbus A321
db968211d39ba8d54ce9533088af22fe,17/04/2022,ATL,DTW,PT1H53M,False,Delta,Airbus A330-200
f63c248e1f1ff02c89f8d5d3db67106c,17/04/2022,ATL,DTW,PT1H54M,False,Delta,Airbus A330-200
5c4d97528bbfaacb267fdf13320ea63b,17/04/2022,ATL,DTW,PT1H54M,False,Delta,Airbus A321
e09556fe7dac9edf139e97c7336ba22a,17/04/2022,ATL,DTW,PT1H55M,False,Delta,Boeing 737-900
9ba3ae844130f9b17fa62274ead69f58,17/04/2022,ATL,DTW,PT6H59M,False,Delta||Delta,Airbus A321||Airbus A319
e2f5441df1d9f95283fda84cf021454c,17/04/2022,ATL,DTW,PT12H6M,False,Delta||Delta,Boeing 757-200||Airbus A321
63bcb6a9781297729de726025cef790e,17/04/2022,ATL,DTW,PT5H50M,False,Delta||Delta,Boeing 757-200||Boeing 757
fd2f2dcb557cf7f491fc89dba4249de9,17/04/2022,ATL,DTW,PT6H55M,False,Delta||Delta,Boeing 757||Boeing 757
fd39dd326b0ed8ccbfe66f833d0fc5fa,17/04/2022,ATL,DTW,PT7H27M,False,Delta||Delta,Boeing 757-200||Airbus A321
823ad8a481332a442c3b445cd9c71e89,17/04/2022,ATL,DTW,PT7H55M,False,Delta||Delta,Boeing 757||Boeing 757-300
12ace2050ae312b0223484a949eaf227,17/04/2022,ATL,DTW,PT8H45M,False,Delta||Delta,Airbus A320||Airbus A220-100
b7e9d5608f5229a877feac67724aec15,17/04/2022,ATL,DTW,PT10H46M,False,Delta||Delta,Boeing 737-800||Airbus A220-100
0f536d8eda9ea2c48469923d59f40b58,17/04/2022,ATL,DTW,PT5H18M,False,Delta||Delta,Boeing 717||Airbus A320
78c432359d52a35017d0abf03082c803,17/04/2022,ATL,DTW,PT9H15M,False,Delta||Delta,Airbus A320||Airbus A319
da18d6231dcb999e8c0ea86603c8dab3,17/04/2022,ATL,DTW,PT8H9M,False,Delta||Delta,Airbus A321||Boeing 737-900
dd8bbcbd75ca6a8df081ecf64020cd6f,17/04/2022,ATL,DTW,PT8H15M,False,Delta||Delta,Airbus A321||Embraer 170
03c43124ffe6517a37bc66ef128ca072,17/04/2022,ATL,DTW,PT10H59M,False,Delta||Delta,Airbus A319||Airbus A319
e00ae7e2cb44bfc94452db9b241d8f8b,17/04/2022,ATL,DTW,PT6H36M,False,Delta||Delta,Airbus A321||Boeing 737-900
88fd2616fca75dfdcb484a4524e72f48,17/04/2022,ATL,DTW,PT7H54M,False,Delta||Delta,Airbus A321||Boeing 737-900
1122006b99c9a15118b2e469815555db,17/04/2022,ATL,DTW,PT8H9M,False,Delta||Delta,Boeing 737-900||Airbus A319
a71a37abbca335e01c56e8bf12ee794d,17/04/2022,ATL,DTW,PT4H20M,False,Delta||Delta,Boeing 757-200||Airbus A319
5d3c26fc4c9818ec53eae56b9bfe00a0,17/04/2022,ATL,DTW,PT4H3M,False,Delta||Delta,Airbus A321||Canadair Regional Jet 900
2de4d08a9dfbbc7ca74124ab5e6fbc9b,17/04/2022,ATL,DTW,PT4H50M,False,Delta||Delta,Airbus A320||Boeing 717
df5b89b027434570109bb6ad600f206b,17/04/2022,ATL,DTW,PT8H42M,False,Delta||Delta,Boeing 717||Canadair Regional Jet
